data_extracao;prefixo;operador;placa;marca;modelo;data_primeiro_emplac;ano_fabricacao;combustivel
2023-10-31 01:58:47.327180;2448;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0961;VW                                       ;17230                                             ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;2433;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0993;VW                                       ;17230                                             ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;3523;EMPRESA DE TRANSPORTES GASÔMETRO S.A.;IXC1076;M. BENZ;O-500M                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;3338;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1128;M. BENZ;O500 U                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;3329;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1201;M. BENZ;O-500M                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6685;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1431;VW                                       ;17230                                             ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6645;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1453;M. BENZ;OF 1721                                           ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6605;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1269;M. BENZ;OF 1721                                           ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;4401;VIACAO ALTO PETROPOLIS LTDA;IXC1406;M. BENZ;OF 1721                                           ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6110;AUTO VIACAO NAVEGANTES LTDA;IXC2187;VOLVO                                             ;B290R                                             ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;3112;SUDESTE TRANSPORTES COLETIVOS LTDA;ISL6861;M. BENZ;O-500M                                            ;2011-11-12;2011.0;DIESEL
2023-10-31 01:58:47.327180;3111;SUDESTE TRANSPORTES COLETIVOS LTDA;ISL6913;M. BENZ;O-500M                                            ;2011-11-12;2011.0;DIESEL
2023-10-31 01:58:47.327180;4444;VIACAO ALTO PETROPOLIS LTDA;IQY7355;M. BENZ;O-500M                                            ;2010-07-23;2010.0;DIESEL
2023-10-31 01:58:47.327180;2011;AUTO VIACAO PRESIDENTE VARGAS LTDA;ISQ8278;M. BENZ;O-500M                                            ;2011-12-29;2011.0;DIESEL
2023-10-31 01:58:47.327180;2040;AUTO VIACAO PRESIDENTE VARGAS LTDA;IQU8837;M. BENZ;O-500M                                            ;2010-05-25;2010.0;DIESEL
2023-10-31 01:58:47.327180;6570;NORTRAN TRANSPORTES COLETIVOS LTDA;ITU9059;M. BENZ;O500MA                                            ;2012-12-07;2012.0;DIESEL
2023-10-31 01:58:47.327180;6409;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0799;VW                                       ;17230                                             ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;4419;VIACAO ALTO PETROPOLIS LTDA;IQY7361;M. BENZ;O-500M                                            ;2010-07-23;2010.0;DIESEL
2023-10-31 01:58:47.327180;2416;RESTINGA TRANSPORTES COLETIVOS LTDA;ITB7542;M. BENZ;O500MA                                            ;2010-12-31;2010.0;DIESEL
2023-10-31 01:58:47.327180;609;COMPANHIA CARRIS PORTO ALEGRENSE;IPE7968;VOLVO                                             ;B12M                                              ;2008-10-02;2008.0;DIESEL
2023-10-31 01:58:47.327180;2319;VIACAO BELEM NOVO LTDA;ITW8J11;M. BENZ;O500MA                                            ;2012-12-26;2012.0;DIESEL
2023-10-31 01:58:47.327180;6475;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0790;M. BENZ;OF 1721                                           ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6469;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0818;M. BENZ;OF 1721                                           ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;3309;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0967;M. BENZ;OF 1721                                           ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;3316;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1024;M. BENZ;O-500M                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6732;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1253;M. BENZ;O-500M                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;4476;VIACAO ALTO PETROPOLIS LTDA;IXC1485;M. BENZ;O-500M                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6593;NORTRAN TRANSPORTES COLETIVOS LTDA;JBU9F20;M. BENZ;OF 1721L;2023-02-17;2022.0;DIESEL
2023-10-31 01:58:47.327180;6594;NORTRAN TRANSPORTES COLETIVOS LTDA;JBU9F42;M. BENZ;OF 1721L;2022-11-11;2022.0;DIESEL
2023-10-31 01:58:47.327180;4450;VIACAO ALTO PETROPOLIS LTDA;JBZ7H61;M. BENZ;OF 1721L;2023-06-06;2022.0;DIESEL
2023-10-31 01:58:47.327180;1198;TRANSPORTES COLETIVOS TREVO LTDA;JCD4A43;M. BENZ;OF 1721L;2023-08-10;2023.0;DIESEL
2023-10-31 01:58:47.327180;6448;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF8E58;Mercedes Benz;OF1619;2023-09-28;2023.0;DIESEL
2023-10-31 01:58:47.327180;6450;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF8E61;Mercedes Benz;OF1619;2023-09-28;2023.0;DIESEL
2023-10-31 01:58:47.327180;2160;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9464;M. BENZ;O-500M                                            ;2016-02-13;2015.0;DIESEL
2023-10-31 01:58:47.327180;6404;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW1869;M. BENZ;OF 1721                                           ;2018-10-29;2018.0;DIESEL
2023-10-31 01:58:47.327180;6127;AUTO VIACAO NAVEGANTES LTDA;IZO5J14;M. BENZ;OF 1721L;2019-09-25;2019.0;DIESEL
2023-10-31 01:58:47.327180;6623;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2A91;M. BENZ;OF 1721L;2019-10-02;2019.0;DIESEL
2023-10-31 01:58:47.327180;6658;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2E36;M. BENZ;OF 1721L;2019-10-02;2019.0;DIESEL
2023-10-31 01:58:47.327180;6534;NORTRAN TRANSPORTES COLETIVOS LTDA;IZQ0E93;M. BENZ;OF 1721L;2019-10-16;2019.0;DIESEL
2023-10-31 01:58:47.327180;2212;VIACAO TERESOPOLIS CAVALHADA LTDA;JAC1A27;M. BENZ;OF 1721                                           ;2020-07-08;2019.0;DIESEL
2023-10-31 01:58:47.327180;97;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8G53;M. BENZ;OF 1721L;2020-08-14;2020.0;DIESEL
2023-10-31 01:58:47.327180;80;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8J51;M. BENZ;OF 1721L;2020-08-14;2020.0;DIESEL
2023-10-31 01:58:47.327180;74;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8J71;M. BENZ;OF 1721L;2020-08-14;2020.0;DIESEL
2023-10-31 01:58:47.327180;3351;SUDESTE TRANSPORTES COLETIVOS LTDA;JBJ3G25;M. BENZ;OF 1721                                           ;2021-12-29;2021.0;DIESEL
2023-10-31 01:58:47.327180;6443;NORTRAN TRANSPORTES COLETIVOS LTDA;JBT2C50;M. BENZ;OF1519;2023-01-03;2022.0;DIESEL
2023-10-31 01:58:47.327180;2134;VIACAO TERESOPOLIS CAVALHADA LTDA;JBU7A63;M. BENZ;OF 1721                                           ;2023-02-13;2022.0;DIESEL
2023-10-31 01:58:47.327180;6598;NORTRAN TRANSPORTES COLETIVOS LTDA;JBV8J13;M. BENZ;OF 1721L;2023-03-15;2022.0;DIESEL
2023-10-31 01:58:47.327180;3361;SUDESTE TRANSPORTES COLETIVOS LTDA;JBX4D73;M. BENZ;OF 1721                                           ;2023-04-13;2022.0;DIESEL
2023-10-31 01:58:47.327180;4819;AUTO VIACAO PRESIDENTE VARGAS LTDA;JCC0H16;VW                                       ;17230                                             ;2023-07-18;2022.0;DIESEL
2023-10-31 01:58:47.327180;6400;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF8E47;Mercedes Benz;OF 1619;2023-09-27;2023.0;DIESEL
2023-10-31 01:58:47.327180;2449;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0907;VW                                       ;17230                                             ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;3317;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0949;M. BENZ;O-500M                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;2298;VIACAO BELEM NOVO LTDA;IXC1048;M. BENZ;O500MA                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6617;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1143;M. BENZ;OF 1721                                           ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6733;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1237;M. BENZ;O-500M                                            ;2016-02-18;2015.0;DIESEL
2023-10-31 01:58:47.327180;4509;VIACAO ALTO PETROPOLIS LTDA;IXC1499;M. BENZ;O500 U                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6153;AUTO VIACAO NAVEGANTES LTDA;IXC1694;VOLVO                                             ;B340MA                                            ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;2232;VIACAO TERESOPOLIS CAVALHADA LTDA;IXC2975;M. BENZ;O500MA                                            ;2016-02-18;2015.0;DIESEL
2023-10-31 01:58:47.327180;2153;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9282;M. BENZ;O-500M                                            ;2016-02-13;2015.0;DIESEL
2023-10-31 01:58:47.327180;3343;SUDESTE TRANSPORTES COLETIVOS LTDA;IXD9065;M. BENZ;O500MA                                            ;2016-03-24;2015.0;DIESEL
2023-10-31 01:58:47.327180;6495;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW1863;M. BENZ;OF 1721                                           ;2018-10-29;2018.0;DIESEL
2023-10-31 01:58:47.327180;2430;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0998;VW                                       ;17230                                             ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6761;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1242;M. BENZ;O-500M                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6413;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC1086;VW                                       ;17230                                             ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;3327;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1380;M. BENZ;O-500M                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;4814;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1667;M. BENZ;O-500M                                            ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;6141;AUTO VIACAO NAVEGANTES LTDA;IXC1745;M. BENZ;OF 1721                                           ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;1117;TRANSPORTES COLETIVOS TREVO LTDA;IXC1J65;M. BENZ;O-500M                                            ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;1126;TRANSPORTES COLETIVOS TREVO LTDA;IXC1999;M. BENZ;O-500M                                            ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;1101;TRANSPORTES COLETIVOS TREVO LTDA;IXC2025;M. BENZ;O-500M                                            ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;2149;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9302;M. BENZ;O-500M                                            ;2016-02-13;2015.0;DIESEL
2023-10-31 01:58:47.327180;2236;VIACAO TERESOPOLIS CAVALHADA LTDA;IXC9463;M. BENZ;O-500M                                            ;2016-02-13;2015.0;DIESEL
2023-10-31 01:58:47.327180;4851;AUTO VIACAO PRESIDENTE VARGAS LTDA;ITV7154;M. BENZ;O-500M                                            ;2012-12-13;2012.0;DIESEL
2023-10-31 01:58:47.327180;3074;SUDESTE TRANSPORTES COLETIVOS LTDA;IQB7384;M. BENZ;O-500M                                            ;2009-09-02;2009.0;DIESEL
2023-10-31 01:58:47.327180;3075;SUDESTE TRANSPORTES COLETIVOS LTDA;IQB7927;M. BENZ;O-500M                                            ;2009-09-09;2009.0;DIESEL
2023-10-31 01:58:47.327180;838;COMPANHIA CARRIS PORTO ALEGRENSE;IWH8020;VOLVO                                             ;B290R                                             ;2015-01-31;2014.0;DIESEL
2023-10-31 01:58:47.327180;863;COMPANHIA CARRIS PORTO ALEGRENSE;IWH8033;VOLVO                                             ;B290R                                             ;2015-01-31;2014.0;DIESEL
2023-10-31 01:58:47.327180;1067;TRANSPORTES COLETIVOS TREVO LTDA;ISM8B91;M. BENZ;OF 1722                                           ;2011-11-22;2011.0;DIESEL
2023-10-31 01:58:47.327180;6522;NORTRAN TRANSPORTES COLETIVOS LTDA;IQZ8294;M. BENZ;O-500M                                            ;2010-08-10;2010.0;DIESEL
2023-10-31 01:58:47.327180;2058;AUTO VIACAO PRESIDENTE VARGAS LTDA;IQU8824;M. BENZ;O-500M                                            ;2010-05-25;2010.0;DIESEL
2023-10-31 01:58:47.327180;6667;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISI8942;M. BENZ;OF 1722                                           ;2011-10-05;2011.0;DIESEL
2023-10-31 01:58:47.327180;4495;VIACAO ALTO PETROPOLIS LTDA;ITU9644;M. BENZ;O-500M                                            ;2012-12-07;2012.0;DIESEL
2023-10-31 01:58:47.327180;6411;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0823;VW                                       ;17230                                             ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;2443;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0869;VW                                       ;17230                                             ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;3097;SUDESTE TRANSPORTES COLETIVOS LTDA;IRM7340;M. BENZ;OF 1722M                                          ;2010-12-31;2010.0;DIESEL
2023-10-31 01:58:47.327180;6466;NORTRAN TRANSPORTES COLETIVOS LTDA;IRY8534;M. BENZ;OF 1722M                                          ;2011-06-09;2011.0;DIESEL
2023-10-31 01:58:47.327180;6465;NORTRAN TRANSPORTES COLETIVOS LTDA;IRY8536;M. BENZ;OF 1722M                                          ;2011-06-09;2011.0;DIESEL
2023-10-31 01:58:47.327180;870;COMPANHIA CARRIS PORTO ALEGRENSE;IWH9818;VOLVO                                             ;B290R                                             ;2015-02-06;2014.0;DIESEL
2023-10-31 01:58:47.327180;2375;VIACAO BELEM NOVO LTDA;IXC0265;M. BENZ;O 500                                             ;2016-02-12;2015.0;DIESEL
2023-10-31 01:58:47.327180;6476;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0797;M. BENZ;OF 1721                                           ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6470;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0846;M. BENZ;OF 1721                                           ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6473;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0849;M. BENZ;OF 1721                                           ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;3307;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0863;M. BENZ;OF 1721                                           ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;2444;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0893;VW                                       ;17230                                             ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;3324;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0957;M. BENZ;O-500M                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;849;COMPANHIA CARRIS PORTO ALEGRENSE;IWH9723;VOLVO                                             ;B290R                                             ;2015-02-05;2014.0;DIESEL
2023-10-31 01:58:47.327180;2365;VIACAO BELEM NOVO LTDA;IXC0203;M. BENZ;OF 1721                                           ;2016-02-12;2015.0;DIESEL
2023-10-31 01:58:47.327180;2304;VIACAO BELEM NOVO LTDA;IXC0246;M. BENZ;O-500M                                            ;2016-02-12;2015.0;DIESEL
2023-10-31 01:58:47.327180;1222;TRANSPORTES COLETIVOS TREVO LTDA;IXC1038;VW                                       ;17230                                             ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;3305;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1186;M. BENZ;OF 1721                                           ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;4510;VIACAO ALTO PETROPOLIS LTDA;IXC1472;M. BENZ;O500 U                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;2351;VIACAO BELEM NOVO LTDA;IXC1597;M. BENZ;OF 1721                                           ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;6124;AUTO VIACAO NAVEGANTES LTDA;IXC1808;M. BENZ;OF 1721                                           ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;1220;TRANSPORTES COLETIVOS TREVO LTDA;IXC1950;VW                                       ;17230                                             ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;1219;TRANSPORTES COLETIVOS TREVO LTDA;IXC1964;M. BENZ;O-500M                                            ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;3342;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC2033;M. BENZ;O500MA                                            ;2016-02-18;2015.0;DIESEL
2023-10-31 01:58:47.327180;2235;VIACAO TERESOPOLIS CAVALHADA LTDA;IXC2289;M. BENZ;O500MA                                            ;2016-02-17;2015.0;DIESEL
2023-10-31 01:58:47.327180;6704;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCD9B45;M. BENZ;OF 1721L;2023-08-22;2023.0;DIESEL
2023-10-31 01:58:47.327180;6457;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF1I80;M. BENZ;OF 1721L;2023-08-15;2023.0;DIESEL
2023-10-31 01:58:47.327180;6439;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF8E51;Mercedes Benz;OF 1619;2023-09-27;2023.0;DIESEL
2023-10-31 01:58:47.327180;6447;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF8E55;Mercedes Benz;OF1619;2023-09-27;2023.0;DIESEL
2023-10-31 01:58:47.327180;1137;TRANSPORTES COLETIVOS TREVO LTDA;IXB9F98;M. BENZ;O500MA                                            ;2016-02-11;2015.0;DIESEL
2023-10-31 01:58:47.327180;8;COMPANHIA CARRIS PORTO ALEGRENSE;JAC8D66;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;51;COMPANHIA CARRIS PORTO ALEGRENSE;JAC8D93;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;94;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8B82;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;6429;NORTRAN TRANSPORTES COLETIVOS LTDA;ISJ6894;M. BENZ;OF 1722                                           ;2011-10-19;2011.0;DIESEL
2023-10-31 01:58:47.327180;3084;SUDESTE TRANSPORTES COLETIVOS LTDA;IRA6908;M. BENZ;O-500M                                            ;2010-08-25;2010.0;DIESEL
2023-10-31 01:58:47.327180;4481;VIACAO ALTO PETROPOLIS LTDA;IQY7327;M. BENZ;O-500M                                            ;2010-07-23;2010.0;DIESEL
